Date,Open,High,Low,Close,Adjusted Close,Volume
2002-12-26,54.150001525878906,55.95000076293945,53.25,55.26250076293945,35.278785705566406,2894448
2002-12-27,55.650001525878906,55.875,53.787498474121094,54.01250076293945,34.480831146240234,956984
2002-12-30,54.0,57.724998474121094,52.76250076293945,57.150001525878906,36.483768463134766,4253744
2002-12-31,57.525001525878906,61.087501525878906,56.0,60.11249923706055,38.37497329711914,9998480
2003-01-01,59.98749923706055,61.974998474121094,59.98749923706055,61.087501525878906,38.99738693237305,6027072
2003-01-02,61.525001525878906,62.92499923706055,57.912498474121094,58.29999923706055,37.217891693115234,5325328
2003-01-03,60.0,61.04999923706055,58.5,59.01250076293945,37.6727409362793,4198040
2003-01-06,59.92499923706055,60.1875,56.875,57.26250076293945,36.555572509765625,4121520
2003-01-07,58.0,58.5,56.0625,56.599998474121094,36.13264465332031,2650800
2003-01-08,57.349998474121094,59.150001525878906,56.92499923706055,58.625,37.42537307739258,2648456
2003-01-09,59.0,60.150001525878906,58.45000076293945,59.20000076293945,37.79245376586914,2630400
2003-01-10,60.0,60.0,55.26250076293945,55.57500076293945,35.478294372558594,1702816
2003-01-13,56.224998474121094,56.75,54.25,56.13750076293945,35.837398529052734,2421496
2003-01-14,56.724998474121094,58.625,56.5,56.88750076293945,36.3161735534668,2239360
2003-01-15,57.349998474121094,58.625,57.025001525878906,58.025001525878906,37.04234313964844,2759760
2003-01-16,58.462501525878906,60.20000076293945,57.525001525878906,58.849998474121094,37.56901168823242,2842656
2003-01-17,58.125,59.0,57.275001525878906,57.525001525878906,36.723148345947266,1284144
2003-01-20,57.25,57.474998474121094,55.275001525878906,55.6875,35.55010986328125,928872
2003-01-21,55.76250076293945,56.5625,54.0,54.23749923706055,34.62443542480469,1147240
2003-01-22,54.70000076293945,55.75,54.07500076293945,54.474998474121094,34.77606964111328,1081352
2003-01-23,53.75,54.474998474121094,51.775001525878906,52.474998474121094,33.49929428100586,1001872
2003-01-24,52.625,53.474998474121094,49.88750076293945,50.599998474121094,32.30231475830078,1436848
2003-01-27,48.0,49.974998474121094,46.275001525878906,47.07500076293945,30.05201530456543,916832
2003-01-28,48.13750076293945,50.75,46.25,50.36249923706055,32.150718688964844,2043224
2003-01-29,50.525001525878906,51.25,48.54999923706055,48.9375,31.24100685119629,1370440
2003-01-30,48.775001525878906,51.099998474121094,48.775001525878906,49.6875,31.71978759765625,1203464
2003-01-31,48.75,50.11249923706055,48.17499923706055,48.48749923706055,30.953731536865234,1083040
2003-02-03,48.8125,52.474998474121094,48.625,52.1875,33.315765380859375,1566808
2003-02-04,52.25,53.474998474121094,50.01250076293945,50.54999923706055,32.27040100097656,1311144
2003-02-05,49.75,50.5,48.837501525878906,49.61249923706055,31.67191505432129,845080
2003-02-06,49.6875,50.900001525878906,49.125,50.61249923706055,32.3102912902832,946624
2003-02-07,50.13750076293945,51.912498474121094,49.5625,50.125,31.999088287353516,1023440
2003-02-10,49.5,50.224998474121094,48.29999923706055,48.462501525878906,30.93777847290039,449688
2003-02-11,48.5,49.73749923706055,47.75,48.025001525878906,30.65848159790039,701960
2003-02-12,48.525001525878906,48.75,47.025001525878906,47.38750076293945,30.251523971557617,459064
2003-02-13,47.38750076293945,47.38750076293945,47.38750076293945,47.38750076293945,30.251523971557617,0
2003-02-14,45.63750076293945,47.849998474121094,44.5625,44.98749923706055,28.719375610351562,790336
2003-02-17,46.25,48.0,45.787498474121094,47.849998474121094,30.54676055908203,795272
2003-02-18,48.599998474121094,49.0,47.32500076293945,47.5625,30.363235473632812,819688
2003-02-19,48.25,48.462501525878906,47.412498474121094,47.587501525878906,30.37919044494629,455960
2003-02-20,46.400001525878906,47.73749923706055,45.82500076293945,47.4375,30.283418655395508,542944
2003-02-21,47.5,47.95000076293945,46.42499923706055,46.61249923706055,29.756757736206055,494544
2003-02-24,47.73749923706055,47.73749923706055,46.5,46.900001525878906,29.9403133392334,326488
2003-02-25,45.38750076293945,47.0,45.38750076293945,45.79999923706055,29.238065719604492,264440
2003-02-26,46.275001525878906,46.95000076293945,44.650001525878906,45.0,28.727380752563477,422312
2003-02-27,44.75,46.45000076293945,44.70000076293945,45.6875,29.166244506835938,280480
2003-02-28,47.38750076293945,48.5,46.04999923706055,48.04999923706055,30.6744384765625,694688
2003-03-03,46.275001525878906,48.98749923706055,46.275001525878906,47.525001525878906,30.339298248291016,500896
2003-03-04,47.0,47.0,46.0,46.337501525878906,29.58121109008789,255760
2003-03-05,45.82500076293945,47.0,44.9375,46.525001525878906,29.700904846191406,471552
2003-03-06,46.900001525878906,46.900001525878906,45.0,45.26250076293945,28.894939422607422,265080
2003-03-07,45.974998474121094,45.974998474121094,43.8125,44.0,28.0889835357666,518664
2003-03-10,43.837501525878906,44.25,40.375,41.025001525878906,26.18977928161621,346400
2003-03-11,40.0,43.45000076293945,39.57500076293945,42.01250076293945,26.82018280029297,497168
2003-03-12,43.17499923706055,43.17499923706055,41.20000076293945,41.38750076293945,26.42119598388672,481872
2003-03-13,42.212501525878906,42.724998474121094,41.0,41.92499923706055,26.764326095581055,390112
2003-03-14,41.92499923706055,41.92499923706055,41.92499923706055,41.92499923706055,26.764326095581055,0
2003-03-17,40.775001525878906,43.0,40.275001525878906,41.79999923706055,26.684532165527344,373856
2003-03-18,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,26.684532165527344,0
2003-03-19,42.875,43.25,41.3125,41.712501525878906,26.628664016723633,374256
2003-03-20,41.875,43.0,41.0,42.724998474121094,27.275049209594727,537616
2003-03-21,42.724998474121094,42.724998474121094,42.724998474121094,42.724998474121094,27.275049209594727,0
2003-03-24,43.375,43.75,41.25,41.587501525878906,26.548871994018555,328920
2003-03-25,42.474998474121094,42.474998474121094,40.125,40.98749923706055,26.165851593017578,351496
2003-03-26,42.25,42.25,40.125,40.79999923706055,26.046140670776367,260264
2003-03-27,40.474998474121094,41.0,40.0,40.412498474121094,25.79877471923828,241056
2003-03-28,41.5,41.5,40.0,40.17499923706055,25.647146224975586,218000
2003-03-31,32.474998474121094,39.712501525878906,32.474998474121094,38.38750076293945,24.50604248046875,230712
2003-04-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-04-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-13,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-20,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-27,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-05-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-13,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-20,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-27,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-06-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-07-31,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-07,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-13,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-14,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-20,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-21,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-27,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-28,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-08-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-04,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-05,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-08,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-09,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-10,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-11,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-12,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-15,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-16,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-17,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-18,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-19,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-22,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-23,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-24,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-25,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-26,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-29,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-09-30,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-10-01,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-10-02,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-10-03,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
2003-10-06,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,24.50604248046875,0
